gauge_id,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean
9386900,0.058412,0.048118,0.089218,0.21877,3.739721,0.0,0.224893,59.15,8.45,303.65,41.882759,0.163587,185.3
9447800,0.03619,0.033745,0.471574,0.354763,1.475638,0.004693,0.040674,8.7,3.0,77.7,33.06383,0.0,169.5
9508300,0.371955,0.241993,0.122165,0.180176,2.941331,0.0,1.262749,72.4,15.73913,287.5,59.278351,0.260233,155.2
9512280,0.09387,0.079421,0.209262,0.178043,2.408878,0.0,0.152984,171.65,38.573034,289.15,51.176991,0.530048,153.0
10166430,0.114466,0.083874,1.329164,0.613173,2.901188,0.003487,0.592729,36.4,24.266667,152.15,57.415094,0.000137,234.35
10336645,1.958226,0.579424,1.274881,0.499949,1.437053,0.083633,9.736372,66.25,16.358025,191.5,62.786885,0.0,215.55
10336740,0.242687,0.131197,1.819708,0.671766,1.949868,0.013249,1.015726,19.7,11.939394,107.5,30.28169,0.029021,197.55
10348850,1.431772,0.570909,0.964199,0.71988,1.290308,0.447388,4.576144,2.9,3.866667,4.2,12.0,0.0,215.5
11148900,0.996148,0.435278,0.534969,0.302934,2.126523,0.0,4.396498,103.5,30.895522,245.45,90.907407,0.347844,137.6
11180960,0.470449,0.286983,0.533676,0.339357,2.602751,0.0,2.274373,108.35,20.836538,244.55,44.87156,0.31499,139.25
11299600,0.632187,0.30564,0.377085,0.258388,2.582804,0.0,2.425597,103.5,20.909091,264.1,53.353535,0.406708,136.8
11451100,1.814664,0.612758,1.022107,0.396907,1.87124,0.000473,8.199948,70.75,15.215054,212.4,65.353846,0.043121,135.35
11480390,2.291624,0.57305,1.322885,0.408522,1.91262,0.0,10.468036,73.75,13.053097,200.5,56.478873,0.17358,134.9
12043000,7.824882,0.944511,1.773052,0.502142,0.862695,0.486137,27.064049,10.55,1.788136,99.9,22.2,0.0,112.25
12143600,6.518953,0.855121,1.695476,0.578421,1.122146,0.904437,18.088735,3.45,1.682927,50.85,17.237288,0.0,161.35
12374250,0.394047,0.175634,1.037235,0.642851,1.645097,0.086707,1.445113,18.8,12.129032,10.65,5.756757,0.0,219.25
12375900,2.411443,0.702116,0.857479,0.666905,0.904282,0.682361,8.783851,10.45,4.354167,0.1,2.0,0.0,247.55
12377150,3.678375,0.909917,1.252658,0.64085,0.61356,0.608223,13.913093,16.85,4.2125,55.65,13.740741,0.0,256.5
12381400,0.961071,0.320633,1.073187,0.618881,0.323903,0.129663,4.048722,24.1,17.214286,60.9,11.072727,0.0,242.45
12383500,1.420221,0.458899,1.211257,0.787897,0.318664,0.539991,3.87686,0.05,1.0,0.1,1.0,0.0,248.8
12388400,0.738336,0.311471,0.759206,0.601078,0.986386,0.15281,2.975782,23.4,10.4,14.25,5.7,0.0,235.55
13310700,1.404035,0.46075,1.019277,0.621746,1.588798,0.26957,5.59214,24.65,10.061224,22.65,5.329412,0.0,231.25
14092750,3.271137,0.712452,1.261767,0.708062,1.085771,1.021535,8.044586,1.55,1.823529,0.0,0.0,0.0,190.45
14096850,0.539087,0.211599,0.954484,0.739991,1.496423,0.215517,1.495558,4.1,2.5625,0.35,7.0,0.0,163.6
14138870,6.038186,0.718656,1.926695,0.530503,0.895484,0.453716,19.719189,6.0,1.764706,87.7,21.654321,0.0,130.5
14139800,6.803137,0.857853,1.927851,0.541765,0.932655,0.661237,21.207662,4.55,1.784314,83.0,19.761905,0.0,131.55
14303200,5.357591,0.800309,2.00875,0.538192,1.318645,0.364254,18.212721,10.75,2.75641,109.5,33.181818,0.0,121.6
14306340,4.161376,0.641211,2.044051,0.478172,0.983996,0.117927,17.439948,26.9,3.659864,143.5,37.272727,0.0,123.2
14308990,1.255903,0.343557,1.724235,0.551513,2.157336,0.094795,4.313883,20.35,3.803738,132.1,26.959184,0.0,141.2
14362250,0.332015,0.119358,1.18604,0.518408,2.694495,0.0,1.358552,33.55,9.867647,148.05,32.538462,0.088296,138
